3	31	C	He spied Reynard coming through a “rough grove,”
3	31	D	and tried to hit him with his sword.
3	31	E	The fox “shunts,” and is seized by one of the dogs.
3	31	F	The lord takes him out of the hound’s mouth.
3	31	G	Hunters hasten thither with horns full many.
3	31	H	It was the merriest meet that ever was heard.
3	31	I	The hounds are rewarded,
3	31	J	and then they take Reynard and “turn off his coat.”
3	31	1	hym (?).
3	31	2	braþ (?).
3	31	3	Her her, in MS.
3	32	A	The hunters then hasten home.
3	32	B	The lord at last alights at his dear home,
3	32	C	where he finds Gawayne amusing the ladies.
3	32	D	The knight comes forward and welcomes his host,
3	32	E	and according to covenant kisses him thrice.
3	32	F	(See l. 1868.)
3	32	G	“By Christ,” says the other, “ye have had much bliss!”
3	32	H	I have hunted all day and have gotten nothing,
3	32	I	but the skin of this foul fox,
3	32	J	a poor reward for three such kisses.”
3	32	K	He then tells him how the fox was slain.
3	33	A	With much mirth and minstrelsy they made merry,
3	33	B	until the time came for them to part.
3	33	C	Gawayne takes leave of his host.
3	33	D	and thanks him for his happy “sojourn.”
3	33	E	He asks for a man to teach him the way to the Green Chapel.
3	33	F	A servant is assigned to him,
3	33	G	and then he takes leave of the ladies,
3	33	1	selly (?).
3	34	A	kissing them sorrowfully.
3	34	B	They commend him to Christ.
3	34	C	He then departs, thanking each one he meets “for his service and solace.”
3	34	D	He retires to rest but sleeps but little,
3	34	E	for much has he to think of on the morrow.
3	34	F	Let him there lie still.
3	34	G	Be still awhile, and I shall tell how they wrought.
3	34	1	wat3 (?).
FITT 4
4	1	A	New Year’s Day approaches.
4	1	B	The weather is stormy.
4	1	C	Snow falls.
4	1	D	The dales are full of drift.
4	1	E	Gawayne in his bed hears each cock that crows.
4	1	F	He calls for his chamberlain, and bids him bring him his armour.
4	1	G	Men knock off the rust from his rich habergeon.
4	1	H	The knight then calls for his steed.
4	1	1	nywe (?).
4	1	2	rynke3 (?).
4	2	A	While he clothed himself in his rich weeds,
4	2	B	he forgot not the “lace,” the lady’s gift,
4	2	C	but with it doubly girded his loins.
4	2	D	He wore it not for its rich ornaments,
4	2	E	“but to save himself when it behoved him to suffer.”
4	2	F	All the renowned assembly he thanks full oft.
4	2	1	vertuous (?).
4	3	A	Then was Gringolet arrayed,
4	3	B	full ready to prick on.
4	3	C	Gawayne returns thanks for the honour and kindness shown to him by all.
4	3	D	He then steps into his saddle,
4	3	E	and “starts on the stone” without more delay.
4	3	F	“This castle to Christ I commend; may he give it ever good chance!”
4	4	A	The gates are soon opened.
4	4	B	The knight passes thereout,
4	4	C	and goes on his way accompanied by his guide.
4	4	D	They climb by cliffs,
4	4	E	where each “hill had a hat and a mist-cloak,”
4	4	F	until daylight.
4	4	G	They were then on a “hill full high.”
4	4	H	The servant bade his master abide, saying,
4	5	A	“I have brought you hither,
4	5	B	ye are not now far from the noted place.
4	5	C	Full perilous is it esteemed.
4	5	D	The lord of that ‘waste’ is stiff and stern.
4	5	E	His body is bigger ‘than the best four in Arthur’s house.’
4	5	F	None passes by the Green Chapel, ‘that he does not ding to death with dint of his hand.’
4	5	G	For be it churl or chaplain, monk, mass-priest, ‘or any man else,’ he kills them all.
4	5	H	He has lived there full long.
4	5	I	Against his dints sore ye may not defend you.
4	5	1	Hector (?).
4	6	A	Wherefore, good Sir Gawayne, let this man alone.
4	6	B	Go by some other region,
4	6	C	I swear by God and all His saints, that I will never say that ever ye attempted to flee from any man.”
4	6	D	Gawayne replies that to shun this danger would mark him as a “coward knight.”
4	6	E	To the Chapel, therefore, he will go,
4	6	F	though the owner thereof were a stern knave.
4	6	G	“Full well can God devise his servants for to save.”
4	6	1	mot, in MS.
4	6	2	& &, in MS.
4	7	A	“Mary!” quoth the other, “since it pleases thee to lose thy life,
4	7	B	take thy helmet on thy head, and thy spear in thy hand, and ride down this path by yon rock-side,
4	7	C	till thou come to the bottom of the valley;
4	7	D	look a little to the left,
4	7	E	and thou shalt see the Chapel itself and the man that guards it.”
4	7	F	Having thus spoken the guide takes leave of the knight.
4	7	G	“By God’s self,” says Sir Gawayne, “I will neither weep nor groan.
4	7	H	To God’s will I am full ready.”
4	8	A	Then he pursues his journey,
4	8	B	rides through the dale, and looks about.
4	8	C	He sees no sign of a resting-place, but only high and steep banks.
4	8	D	No chapel could he discern.
4	8	E	At last he sees a hill by the side of a stream;
4	8	F	thither he goes,
4	8	G	alights and fastens his horse to a branch of a tree.
4	8	H	He walks around the hill, debating with himself what it might be,
4	8	I	and at last finds an old cave in the crag.
4	8	J	He prays that about midnight he may tell his matins.
4	8	1	skayned (?).
4	8	2	wel (?).
4	9	A	“Truly,” says Sir Gawayne, “a desert is here,
4	9	B	a fitting place for the man in green to ‘deal here his devotions in devil fashion.’
4	9	C	It is most cursed kirk that ever I entered.”
4	9	D	Roaming about he hears a loud noise,
4	9	E	from beyond the brook.
4	9	F	It clattered like the grinding of a scythe on a grindstone.
4	9	G	It whirred like a mill-stream.
4	9	H	“Though my life I forgo,” says the knight, “no noise shall terrify me.”
4	9	1	at, in MS.
4	10	A	Then cried he aloud,
4	10	B	“Who dwells here discourse with me to hold?”
4	10	C	Now is the good Gawayne going aright
4	10	D	He hears a voice commanding him to abide where he is.
4	10	E	Soon there comes out of a hole, with a fell weapon,
4	10	F	a Danish axe, quite new,
4	10	G	the “knight in green,” clothed as before.
4	10	H	When he reaches the stream, he hops over and strides about.
4	10	I	He meets Sir Gawayne without obeisance.
4	10	J	The other tells him that he is now ready for conversation
4	11	A	“God preserve thee!” says the Green Knight,
4	11	B	“as a true knight ‘thou hast timed thy travel’
4	11	C	Thou knowest the covenant between us,
4	11	D	that on New Year’s day I should return thy blow
4	11	E	Here we are alone,
4	11	F	Have off thy helmet and take thy pay at once.”
4	11	G	“By God,” quoth Sir Gawayne, “I shall not begrudge thee thy will.”
4	11	H	Then he shows his bare neck,
4	11	I	and appears undaunted.
4	11	1	welcon, in MS.
4	11	2	truee in MS.
4	11	3	MS. þy þy.
4	12	A	Then the man in green seizes his grim tool.
4	12	B	With all his force he raises it aloft.
4	12	C	As it came gliding down,
4	12	D	Sir Gawayne shrank a little with his shoulders.
4	12	E	The other reproved him, saying,
4	12	F	“Thou art not Gawayne that is so good esteemed,
4	12	G	for thou fleest for fear before thou feelest harm.
4	12	H	I never flinched when thou struckest.
4	12	I	My head flew to my foot, yet I never fled,
4	12	J	wherefore I ought to be called the better man.”
4	12	K	“I shunted once,” says Gawayne, “but will no more.
4	13	A	Bring me to the point; deal me my destiny at once.”
4	13	B	“Have at thee, then,” says the other.
4	13	C	With that he aims at him a blow.
4	13	D	Gawayne never flinches, but stands as still as a stone.
4	13	E	“Now,” says the Green Knight, “I must hit thee, since thy heart is whole.”
4	13	F	“Thrash on,” says the other.
4	13	G	Then the Green Knight makes ready to strike.
4	13	1	? ryne3 = touches.
4	13	2	he he, in MS.
4	14	A	He let fall his loom on the bare
4	14	B	neck of Sir Gawayne.
4	14	C	The sharp weapon pierced the flesh so that the blood flowed.
4	14	D	When the knight saw the blood on the snow,
4	14	E	he unsheathed his sword, and thus spake:
4	14	F	“Cease, man, of thy blow.
4	14	G	If thou givest me any more, readily shall I requite thee.
4	14	H	Our agreement stipulates only one stroke.”
4	14	1	Illegible.
4	15	A	The Green Knight rested on his axe,
4	15	B	looked on Sir Gawayne, who appeared bold and fearless,
4	15	C	and addressed him as follows: “Bold knight, be not so wroth,
4	15	D	I promised thee a stroke and thou hast it, be satisfied.
4	15	E	I could have dealt worse with thee.
4	15	F	I menaced thee with one blow for the covenant between us on the first night.
4	15	G	Another I aimed at thee because thou kissedst my wife.
4	15	H	A true man should restore truly, and then he need fear no harm.
4	15	I	Thou failedst at the third time, and therefore take thee that tap. (See l. 1861.)
4	15	1	uf, in MS.
4	15	2	This word is doubtful.
4	16	A	For my weed (woven by my wife) thou wearest.
4	16	B	I know thy kisses and my wife’s wooing.
4	16	C	I sent her to try thee, and faultless I found thee.
4	16	D	But yet thou sinnedst a little,
4	16	E	for love of thy life.”
4	16	F	Gawayne stands confounded.
4	16	G	“Cursed,” he says, “be cowardice and covetousness both!”
4	16	H	Then he takes off the girdle and throws it to the knight.
4	16	I	He curses his cowardice,
4	16	J	and confesses himself to have been guilty of untruth.
4	16	K
4	17	A	Then the other, laughing, thus spoke:
4	17	B	“Thou art confessed so clean,
4	17	C	that I hold thee as pure as if thou hadst never been guilty.
4	17	D	I give thee, sir, the gold-hemmed girdle,
4	17	E	as a token of thy adventure at the Green Chapel.
4	17	F	Come again to my abode, and abide there for the remainder of the festival.”
4	17	1	hardilyly, in MS.
4	18	A	“Nay, forsooth,” says Gawayne,
4	18	B	“I have sojourned sadly, but bliss betide thee!
4	18	C	Commend me to your comely wife and that other lady who have beguiled me.
4	18	D	But it is no marvel for a man to be brought to grief through a woman’s wiles.
4	18	E	Adam, Solomon, Samson, and David were beguiled by women.
4	18	F	How could a man love them and believe them not?
4	18	G	Though I be now beguiled, methinks I should be excused.
4	18	1	forme (?)
4	18	2	with wyth, in MS.
4	19	A	But God reward you for your girdle.
4	19	B	I will wear it in remembrance of my fault.
4	19	C	And when pride shall prick me,
4	19	D	a look to this lace shall abate it.
4	19	E	But tell me your right name and I shall have done.”
4	19	F	The Green Knight replies, “I am called Bernlak de Hautdesert, through might of Morgain la Fey, the pupil of Merlin.
4	19	G	She can tame even the haughtiest.
4	19	1	in (?).
4	19	2	ho hat3 (?).
4	20	A	It was she who caused me to test the renown of the Round Table,
4	20	B	hoping to grieve Guenever and cause her death through fear.
4	20	C	She is even thine aunt.
4	20	D	Therefore come to her and make merry in my house.”
4	20	E	Gawayne refuses to return with the Green Knight.
4	20	F	On horse full fair he bends to Arthur’s hall.
4	20	1	glopnyng (?).
4	21	A	Wild ways now Gawayne rides.
4	21	B	Oft he harboured in house and oft thereout.
4	21	C	The wound in his neck became whole.
4	21	D	He still carried about him the belt,
4	21	E	in token of his fault.
4	21	F	Thus he comes to the Court of King Arthur.
4	21	G	Great then was the joy of all.
4	21	H	The king and his knights ask him concerning his journey.
4	21	I	Gawayne tells them of his adventures,
4	21	J	the love of the lady, and lastly of the lace.
4	21	K	He showed them the cut in his neck.
4	21	L	He groaned for grief and shame, and the blood rushed into his face.
4	22	A	“Lo!” says he, handling the lace, “this is the band of blame,
4	22	B	a token of my cowardice and covetousness,
4	22	C	I must needs wear it as long as I live.”
4	22	D	The king comforts the knight, and all the court too.
4	22	E	Each knight of the brotherhood agrees to wear a bright green belt,
4	22	F	for Gawayne’s sake,
4	22	G	who ever more honoured it.
4	22	H	Thus in Arthur’s day this adventure befell.
4	22	I	He that bore the crown of thorns bring us to His bliss!
