621	He braydez hit by þe bauderyk, aboute þe hals kestes,
622	Þat bisemed þe segge semlyly fayre.
623	And quy þe pentangel apendez to þat prynce noble
624	I am in tent yow to telle, þof tary hyt me schulde:
625	Hit is a syngne þat Salamon set sumquyle
626	In bytoknyng of trawþe, bi tytle þat hit habbez,
627	For hit is a figure þat haldez fyue poyntez,
628	And vche lyne vmbelappez and loukez in oþer,
629	And ayquere hit is endelez; and Englych hit callen
630	Oueral, as I here, þe endeles knot.
631	Forþy hit acordez to þis kny3t and to his cler armez,
632	For ay faythful in fyue and sere fyue syþez
633	Gawan watz for gode knawen, and as golde pured,
634	Voyded of vche vylany, wyth vertuez ennourned
635	in mote;
636	Forþy þe pentangel nwe
637	He ber in schelde and cote,
638	As tulk of tale most trwe
639	And gentylest kny3t of lote.
640	Fyrst he watz funden fautlez in his fyue wyttez,
641	And efte fayled neuer þe freke in his fyue fyngres,
642	And alle his afyaunce vpon folde watz in þe fyue woundez
643	Þat Cryst ka3t on þe croys, as þe crede tellez;
644	And quere-so-euer þys mon in melly watz stad,
645	His þro þo3t watz in þat, þur3 alle oþer þyngez,
646	Þat alle his forsnes he feng at þe fyue joyez
647	Þat þe hende heuen-quene had of hir chylde;
648	At þis cause þe kny3t comlyche hade
649	In þe inore half of his schelde hir ymage depaynted,
650	Þat quen he blusched þerto his belde neuer payred.
651	Þe fyft fyue þat I finde þat þe frek vsed
652	Watz fraunchyse and fela3schyp forbe al þyng,
653	His clannes and his cortaysye croked were neuer,
654	And pité, þat passez alle poyntez, þyse pure fyue
655	Were harder happed on þat haþel þen on any oþer.
656	Now alle þese fyue syþez, for soþe, were fetled on þis kny3t,
657	And vchone halched in oþer, þat non ende hade,
658	And fyched vpon fyue poyntez, þat fayld neuer,
659	Ne samned neuer in no syde, ne sundred nouþer,
660	Withouten ende at any noke I oquere fynde,
661	Whereeuer þe gomen bygan, or glod to an ende.
662	Þerfore on his schene schelde schapen watz þe knot
663	Ryally wyth red golde vpon rede gowlez,
664	Þat is þe pure pentaungel wyth þe peple called
665	with lore.
666	Now grayþed is Gawan gay,
667	And la3t his launce ry3t þore,
668	And gef hem alle goud day,
669	He wende for euermore.
670	He sperred þe sted with þe spurez and sprong on his way,
671	So stif þat þe ston-fyr stroke out þerafter.
672	Al þat se3 þat semly syked in hert,
673	And sayde soþly al same segges til oþer,
674	Carande for þat comly: ‘Bi Kryst, hit is scaþe
675	Þat þou, leude, schal be lost, þat art of lyf noble!
676	To fynde hys fere vpon folde, in fayth, is not eþe.
677	Warloker to haf wro3t had more wyt bene,
678	And haf dy3t 3onder dere a duk to haue worþed;
679	A lowande leder of ledez in londe hym wel semez,
680	And so had better haf ben þen britned to no3t,
681	Hadet wyth an aluisch mon, for angardez pryde.
682	Who knew euer any kyng such counsel to take
683	As kny3tez in cauelaciounz on Crystmasse gomnez!’
684	Wel much watz þe warme water þat waltered of y3en,
685	When þat semly syre so3t fro þo wonez
686	þad daye.
687	He made non abode,
688	Bot wy3tly went hys way;
689	Mony wylsum way he rode,
690	Þe bok as I herde say.
691	Now ridez þis renk þur3 þe ryalme of Logres,
692	Sir Gauan, on Godez halue, þa3 hym no gomen þo3t.
693	Oft leudlez alone he lengez on ny3tez
694	Þer he fonde no3t hym byfore þe fare þat he lyked.
695	Hade he no fere bot his fole bi frythez and dounez,
696	Ne no gome bot God bi gate wyth to karp,
697	Til þat he ne3ed ful neghe into þe Norþe Walez.
698	Alle þe iles of Anglesay on lyft half he haldez,
699	And farez ouer þe fordez by þe forlondez,
700	Ouer at þe Holy Hede, til he hade eft bonk
701	In þe wyldrenesse of Wyrale; wonde þer bot lyte
702	Þat auþer God oþer gome wyth goud hert louied.
703	And ay he frayned, as he ferde, at frekez þat he met,
704	If þay hade herde any karp of a kny3t grene,
705	In any grounde þeraboute, of þe grene chapel;
706	And al nykked hym wyth nay, þat neuer in her lyue
707	Þay se3e neuer no segge þat watz of suche hwez
708	of grene.
709	Þe kny3t tok gates straunge
710	In mony a bonk vnbene,
711	His cher ful oft con chaunge
712	Þat chapel er he my3t sene.
713	Mony klyf he ouerclambe in contrayez straunge,
714	Fer floten fro his frendez fremedly he rydez.
715	At vche warþe oþer water þer þe wy3e passed
716	He fonde a foo hym byfore, bot ferly hit were,
717	And þat so foule and so felle þat fe3t hym byhode.
718	So mony meruayl bi mount þer þe mon fyndez,
719	Hit were to tore for to telle of þe tenþe dole.
720	Sumwhyle wyth wormez he werrez, and with wolues als,
721	Sumwhyle wyth wodwos, þat woned in þe knarrez,
722	Boþe wyth bullez and berez, and borez oþerquyle,
723	And etaynez, þat hym anelede of þe he3e felle;
724	Nade he ben du3ty and dry3e, and Dry3tyn had serued,
725	Douteles he hade ben ded and dreped ful ofte.
726	For werre wrathed hym not so much þat wynter nas wors,
727	When þe colde cler water fro þe cloudez schadde,
728	And fres er hit falle my3t to þe fale erþe;
729	Ner slayn wyth þe slete he sleped in his yrnes
730	Mo ny3tez þen innoghe in naked rokkez,
731	Þer as claterande fro þe crest þe colde borne rennez,
732	And henged he3e ouer his hede in hard iisse-ikkles.
733	Þus in peryl and payne and plytes ful harde
734	Bi contray caryez þis kny3t, tyl Krystmasse euen,
735	al one;
736	Þe kny3t wel þat tyde
737	To Mary made his mone,
738	Þat ho hym red to ryde
739	And wysse hym to sum wone.
740	Bi a mounte on þe morne meryly he rydes
741	Into a forest ful dep, þat ferly watz wylde,
742	Hi3e hillez on vche a halue, and holtwodez vnder
743	Of hore okez ful hoge a hundreth togeder;
744	Þe hasel and þe ha3þorne were harled al samen,
745	With ro3e raged mosse rayled aywhere,
746	With mony bryddez vnblyþe vpon bare twyges,
747	Þat pitosly þer piped for pyne of þe colde.
748	Þe gome vpon Gryngolet glydez hem vnder,
749	Þur3 mony misy and myre, mon al hym one,
750	Carande for his costes, lest he ne keuer schulde
751	To se þe seruyse of þat syre, þat on þat self ny3t
752	Of a burde watz borne oure baret to quelle;
753	And þerfore sykyng he sayde, ‘I beseche þe, lorde,
754	And Mary, þat is myldest moder so dere,
755	Of sum herber þer he3ly I my3t here masse,
756	Ande þy matynez to-morne, mekely I ask,
757	And þerto prestly I pray my pater and aue
758	and crede.’
759	He rode in his prayere,
760	And cryed for his mysdede,
761	He sayned hym in syþes sere,
762	And sayde ‘Cros Kryst me spede!’
763	NADE he sayned hymself, segge, bot þrye,
764	Er he watz war in þe wod of a won in a mote,
765	Abof a launde, on a lawe, loken vnder bo3ez
766	Of mony borelych bole aboute bi þe diches:
767	A castel þe comlokest þat euer kny3t a3te,
768	Pyched on a prayere, a park al aboute,
769	With a pyked palays pyned ful þik,
770	Þat vmbete3e mony tre mo þen two myle.
771	Þat holde on þat on syde þe haþel auysed,
772	As hit schemered and schon þur3 þe schyre okez;
773	Þenne hatz he hendly of his helme, and he3ly he þonkez
774	Jesus and sayn Gilyan, þat gentyle ar boþe,
775	Þat cortaysly had hym kydde, and his cry herkened.
776	‘Now bone hostel,’ coþe þe burne, ‘I beseche yow 3ette!’
777	Þenne gerdez he to Gryngolet with þe gilt helez,
778	And he ful chauncely hatz chosen to þe chef gate,
779	Þat bro3t bremly þe burne to þe bryge ende
780	in haste.
781	Þe bryge watz breme vpbrayde,
782	Þe 3atez wer stoken faste,
783	Þe wallez were wel arayed,
784	Hit dut no wyndez blaste.
785	Þe burne bode on blonk, þat on bonk houed
786	Of þe depe double dich þat drof to þe place;
787	Þe walle wod in þe water wonderly depe,
788	Ande eft a ful huge he3t hit haled vpon lofte
789	Of harde hewen ston vp to þe tablez,
790	Enbaned vnder þe abataylment in þe best lawe;
791	And syþen garytez ful gaye gered bitwene,
792	Wyth mony luflych loupe þat louked ful clene:
793	A better barbican þat burne blusched vpon neuer.
794	And innermore he behelde þat halle ful hy3e,
795	Towres telded bytwene, trochet ful þik,
796	Fayre fylyolez þat fy3ed, and ferlyly long,
797	With coruon coprounes craftyly sle3e.
798	Chalkwhyt chymnees þer ches he inno3e
799	Vpon bastel rouez, þat blenked ful quyte;
800	So mony pynakle payntet watz poudred ayquere,
801	Among þe castel carnelez clambred so þik,
802	Þat pared out of papure purely hit semed.
803	Þe fre freke on þe fole hit fayr innoghe þo3t,
804	If he my3t keuer to com þe cloyster wythinne,
805	To herber in þat hostel whyl halyday lested,
806	auinant.
807	He calde, and sone þer com
808	A porter pure plesaunt,
809	On þe wal his ernd he nome,
810	And haylsed þe kny3t erraunt.
811	‘Gode sir,’ quoþ Gawan, ‘woldez þou go myn ernde
812	To þe he3 lorde of þis hous, herber to craue?’
813	‘3e, Peter,’ quoþ þe porter, ‘and purely I trowee
814	Þat 3e be, wy3e, welcum to won quyle yow lykez.’
815	Þen 3ede þe wy3e 3erne and com a3ayn swyþe,
816	And folke frely hym wyth, to fonge þe kny3t.
817	Þay let doun þe grete dra3t and derely out 3eden,
818	And kneled doun on her knes vpon þe colde erþe
819	To welcum þis ilk wy3 as worþy hom þo3t;
820	Þay 3olden hym þe brode 3ate, 3arked vp wyde,
821	And he hem raysed rekenly, and rod ouer þe brygge.
822	Sere seggez hym sesed by sadel, quel he ly3t,
823	And syþen stabeled his stede stif men inno3e.
824	Kny3tez and swyerez comen doun þenne
825	For to bryng þis buurne wyth blys into halle;
826	Quen he hef vp his helme, þer hi3ed innoghe
827	For to hent hit at his honde, þe hende to seruen;
828	His bronde and his blasoun boþe þay token.
829	Þen haylsed he ful hendly þo haþelez vchone,
830	And mony proud mon þer presed þat prynce to honour.
831	Alle hasped in his he3 wede to halle þay hym wonnen,
832	Þer fayre fyre vpon flet fersly brenned.
833	Þenne þe lorde of þe lede loutez fro his chambre
834	For to mete wyth menske þe mon on þe flor;
835	He sayde, ‘3e ar welcum to welde as yow lykez
836	Þat here is; al is yowre awen, to haue at yowre wylle
837	and welde.’
838	‘Graunt mercy,’ quoþ Gawayn,
839	‘Þer Kryst hit yow for3elde.’
840	As frekez þat semed fayn
841	Ayþer oþer in armez con felde.
842	Gawayn gly3t on þe gome þat godly hym gret,
843	And þu3t hit a bolde burne þat þe bur3 a3te,
844	A hoge haþel for þe nonez, and of hyghe eldee;
845	Brode, bry3t, watz his berde, and al beuer-hwed,
846	Sturne, stif on þe stryþþe on stalworth schonkez,
847	Felle face as þe fyre, and fre of hys speche;
848	And wel hym semed, for soþe, as þe segge þu3t,
849	To lede a lortschyp in lee of leudez ful gode.
850	Þe lorde hym charred to a chambre, and chefly cumaundez
851	To delyuer hym a leude, hym lo3ly to serue;
852	And þere were boun at his bode burnez inno3e,
853	Þat bro3t hym to a bry3t boure, þer beddyng watz noble,
854	Of cortynes of clene sylk wyth cler golde hemmez,
855	And couertorez ful curious with comlych panez
856	Of bry3t blaunner aboue, enbrawded bisydez,
857	Rudelez rennande on ropez, red golde ryngez,
858	Tapitez ty3t to þe wo3e of tuly and tars,
859	And vnder fete, on þe flet, of fol3ande sute.
860	Þer he watz dispoyled, wyth spechez of myerþe,
861	Þe burn of his bruny and of his bry3t wedez.
862	Ryche robes ful rad renkkez hym bro3ten,
863	For to charge, and to chaunge, and chose of þe best.
864	Sone as he on hent, and happed þerinne,
865	Þat sete on hym semly wyth saylande skyrtez,
866	Þe ver by his uisage verayly hit semed
867	Welne3 to vche haþel, alle on hwes
868	Lowande and lufly alle his lymmez vnder,
869	Þat a comloker kny3t neuer Kryst made
870	hem þo3t.
871	Wheþen in worlde he were,
872	Hit semed as he mo3t
873	Be prynce withouten pere
874	In felde þer felle men fo3t.
875	A cheyer byfore þe chemné, þer charcole brenned,
876	Watz grayþed for Sir Gawan grayþely with cloþez,
877	Whyssynes vpon queldepoyntes þat koynt wer boþe;
878	And þenne a meré mantyle watz on þat mon cast
879	Of a broun bleeaunt, enbrauded ful ryche
880	And fayre furred wythinne with fellez of þe best,
881	Alle of ermyn in erde, his hode of þe same;
882	And he sete in þat settel semlych ryche,
883	And achaufed hym chefly, and þenne his cher mended.
884	Sone watz telded vp a tabil on trestez ful fayre,
885	Clad wyth a clene cloþe þat cler quyt schewed,
886	Sanap, and salure, and syluerin sponez.
887	Þe wy3e wesche at his wylle, and went to his mete.
888	Seggez hym serued semly inno3e
889	Wyth sere sewes and sete, sesounde of þe best.
890	Double-felde, as hit fallez, and fele kyn fischez,
891	Summe baken in bred, summe brad on þe gledez,
892	Summe soþen, summe in sewe sauered with spyces,
893	And ay sawes so sle3e þat þe segge lyked.
894	Þe freke calde hit a fest ful frely and ofte
895	Ful hendely, quen alle þe haþeles rehayted hym at onez,
896	‘As hende,
897	Þis penaunce now 3e take,
898	And eft hit schal amende.’
899	Þat mon much merþe con make,
900	For wyn in his hed þat wende.
901	Þenne watz spyed and spured vpon spare wyse
902	Bi preué poyntez of þat prynce, put to hymseluen,
903	Þat he beknew cortaysly of þe court þat he were
904	Þat aþel Arthure þe hende haldez hym one,
905	Þat is þe ryche ryal kyng of þe Rounde Table,
906	And hit watz Wawen hymself þat in þat won syttez,
907	Comen to þat Krystmasse, as case hym þen lymped.
908	When þe lorde hade lerned þat he þe leude hade,
909	Loude la3ed he þerat, so lef hit hym þo3t,
910	And alle þe men in þat mote maden much joye
911	To apere in his presense prestly þat tyme,
912	Þat alle prys and prowes and pured þewes
913	Apendes to hys persoun, and praysed is euer;
914	Byfore alle men vpon molde his mensk is þe most.
915	Vch segge ful softly sayde to his fere:
916	‘Now schal we semlych se sle3tez of þewez
917	And þe teccheles termes of talkyng noble,
918	Wich spede is in speche vnspurd may we lerne,
919	Syn we haf fonged þat fyne fader of nurture.
920	God hatz geuen vus his grace godly for soþe,
921	Þat such a gest as Gawan grauntez vus to haue,
922	When burnez blyþe of his burþe schal sitte
923	and synge.
924	In menyng of manerez mere
925	Þis burne now schal vus bryng,
926	I hope þat may hym here
927	Schal lerne of luf-talkyng.’
928	Bi þat þe diner watz done and þe dere vp
929	Hit watz ne3 at þe niy3t ne3ed þe tyme.
930	Chaplaynez to þe chapeles chosen þe gate,
931	Rungen ful rychely, ry3t as þay schulden,
932	To þe hersum euensong of þe hy3e tyde.
933	Þe lorde loutes þerto, and þe lady als,
934	Into a cumly closet coyntly ho entrez.
935	Gawan glydez ful gay and gos þeder sone;
936	Þe lorde laches hym by þe lappe and ledez hym to sytte,
937	And couþly hym knowez and callez hym his nome,
938	And sayde he watz þe welcomest wy3e of þe worlde;
939	And he hym þonkked þroly, and ayþer halched oþer,
940	And seten soberly samen þe seruise quyle.
941	Þenne lyst þe lady to loke on þe kny3t,
942	Þenne com ho of hir closet with mony cler burdez.
943	Ho watz þe fayrest in felle, of flesche and of lyre,
944	And of compas and colour and costes, of alle oþer,
945	And wener þen Wenore, as þe wy3e þo3t.
946	Ho ches þur3 þe chaunsel to cheryche þat hende.
947	An oþer lady hir lad bi þe lyft honde,
948	Þat watz alder þen ho, an auncian hit semed,
949	And he3ly honowred with haþelez aboute.
950	Bot vnlyke on to loke þo ladyes were,
951	For if þe 3onge watz 3ep, 3ol3e watz þat oþer;
952	Riche red on þat on rayled ayquere,
953	Rugh ronkled chekez þat oþer on rolled;
954	Kerchofes of þat on, wyth mony cler perlez,
955	Hir brest and hir bry3t þrote bare displayed,
956	Schon schyrer þen snawe þat schedez on hillez;
957	Þat oþer wyth a gorger watz gered ouer þe swyre,
958	Chymbled ouer hir blake chyn with chalkquyte vayles,
959	Hir frount folden in sylk, enfoubled ayquere,
960	Toreted and treleted with tryflez aboute,
961	Þat no3t watz bare of þat burde bot þe blake bro3es,
962	Þe tweyne y3en and þe nase, þe naked lyppez,
963	And þose were soure to se and sellyly blered;
964	A mensk lady on molde mon may hir calle,
965	for Gode!
966	Hir body watz schort and þik,
967	Hir buttokez bal3 and brode,
968	More lykkerwys on to lyk
969	Watz þat scho hade on lode.
970	When Gawayn gly3t on þat gay, þat graciously loked,
971	Wyth leue la3t of þe lorde he lent hem a3aynes;
972	Þe alder he haylses, heldande ful lowe,
973	Þe loueloker he lappez a lyttel in armez,
974	He kysses hir comlyly, and kny3tly he melez.
975	Þay kallen hym of aquoyntaunce, and he hit quyk askez
976	To be her seruaunt sothly, if hemself lyked.
977	Þay tan hym bytwene hem, wyth talkyng hym leden
978	To chambre, to chemné, and chefly þay asken
979	Spycez, þat vnsparely men speded hom to bryng,
980	And þe wynnelych wyne þerwith vche tyme.
981	Þe lorde luflych aloft lepez ful ofte,
982	Mynned merthe to be made vpon mony syþez,
983	Hent he3ly of his hode, and on a spere henged,
984	And wayned hom to wynne þe worchip þerof,
985	Þat most myrþe my3t meue þat Crystenmas whyle –
986	‘And I schal fonde, bi my fayth, to fylter wyth þe best
987	Er me wont þe wede, with help of my frendez.’
988	Þus wyth la3ande lotez þe lorde hit tayt makez,
989	For to glade Sir Gawayn with gomnez in halle
990	þat ny3t,
991	Til þat hit watz tyme
992	Þe lord comaundet ly3t;
993	Sir Gawen his leue con nyme
994	And to his bed hym di3t.
995	On þe morne, as vch mon mynez þat tyme
996	Þat Dry3tyn for oure destyné to de3e watz borne,
997	Wele waxez in vche a won in worlde for his sake;
998	So did hit þere on þat day þur3 dayntés mony:
999	Boþe at mes and at mele messes ful quaynt
1000	Derf men vpon dece drest of þe best.
1001	Þe olde auncian wyf he3est ho syttez,
1002	Þe lorde lufly her by lent, as I trowe;
1003	Gawan and þe gay burde togeder þay seten,
1004	Euen inmyddez, as þe messe metely come,
1005	And syþen þur3 al þe sale as hem best semed.
1006	Bi vche grome at his degré grayþely watz serued
1007	Þer watz mete, þer watz myrþe, þer watz much ioye,
1008	Þat for to telle þerof hit me tene were,
1009	And to poynte hit 3et I pyned me parauenture.
1010	Bot 3et I wot þat Wawen and þe wale burde
1011	Such comfort of her compaynye ca3ten togeder
1012	Þur3 her dere dalyaunce of her derne wordez,
1013	Wyth clene cortays carp closed fro fylþe,
1014	Þat hor play watz passande vche prynce gomen,
1015	in vayres.
1016	Trumpez and nakerys,
1017	Much pypyng þer repayres;
1018	Vche mon tented hys,
1019	And þay two tented þayres.
1020	Much dut watz þer dryuen þat day and þat oþer,
1021	And þe þryd as þro þronge in þerafter;
1022	Þe ioye of sayn Jonez day watz gentyle to here,
1023	And watz þe last of þe layk, leudez þer þo3ten.
1024	Þer wer gestes to go vpon þe gray morne,
1025	Forþy wonderly þay woke, and þe wyn dronken,
1026	Daunsed ful dre3ly wyth dere carolez.
1027	At þe last, when hit watz late, þay lachen her leue,
1028	Vchon to wende on his way þat watz wy3e stronge.
1029	Gawan gef hym god day, þe godmon hym lachchez,
1030	Ledes hym to his awen chambre, þe chymné bysyde,
1031	And þere he dra3ez hym on dry3e, and derely hym þonkkez
1032	Of þe wynne worschip þat he hym wayued hade,
1033	As to honour his hous on þat hy3e tyde,
1034	And enbelyse his bur3 with his bele chere:
1035	‘Iwysse sir, quyl I leue, me worþez þe better
1036	Þat Gawayn hatz ben my gest at Goddez awen fest.’
1037	‘Grant merci, sir,’ quoþ Gawayn, ‘in god fayth hit is yowrez,
1038	Al þe honour is your awen – þe he3e kyng yow 3elde!
1039	And I am wy3e at your wylle to worch youre hest,
1040	As I am halden þerto, in hy3e and in lo3e,
1041	bi ri3t.’
1042	Þe lorde fast can hym payne
1043	To holde lenger þe kny3t;
1044	To hym answarez Gawayn
1045	Bi non way þat he my3t.
1046	Then frayned þe freke ful fayre at himseluen
1047	Quat derue dede had hym dryuen at þat dere tyme
1048	So kenly fro þe kyngez kourt to kayre al his one,
1049	Er þe halidayez holly were halet out of toun.
1050	‘For soþe, sir,’ quoþ þe segge, ‘3e sayn bot þe trawþe,
1051	A he3e ernde and a hasty me hade fro þo wonez,
1052	For I am sumned myselfe to sech to a place,
1053	I ne wot in worlde whederwarde to wende hit to fynde.
1054	I nolde bot if I hit negh my3t on Nw 3eres morne
1055	For alle þe londe inwyth Logres, so me oure lorde help!
1056	Forþy, sir, þis enquest I require yow here,
1057	Þat 3e me telle with trawþe if euer 3e tale herde
1058	Of þe grene chapel, quere hit on grounde stondez,
1059	And of þe kny3t þat hit kepes, of colour of grene.
1060	Þer watz stabled bi statut a steuen vus bytwene
1061	To mete þat mon at þat mere, 3if I my3t last;
1062	And of þat ilk Nw 3ere bot neked now wontez,
1063	And I wolde loke on þat lede, if God me let wolde,
1064	Gladloker, bi Goddez sun, þen any god welde!
1065	Forþi, iwysse, bi 3owre wylle, wende me bihoues,
1066	Naf I now to busy bot bare þre dayez,
1067	And me als fayn to falle feye as fayly of myyn ernde.’
1068	Þenne la3ande quoþ þe lorde, ‘Now leng þe byhoues,
1069	For I schal teche yow to þat terme bi þe tymez ende,
1070	Þe grene chapayle vpon grounde greue yow no more;
1071	Bot 3e schal be in yowre bed, burne, at þyn ese,
1072	Quyle forth dayez, and ferk on þe fyrst of þe 3ere,
1073	And cum to þat merk at mydmorn, to make quat yow likez
1074	in spenne.
1075	Dowellez whyle New 3eres daye,
1076	And rys, and raykez þenne,
1077	Mon schal yow sette in waye,
1078	Hit is not two myle henne.’
1079	Þenne watz Gawan ful glad, and gomenly he la3ed:
1080	‘Now I þonk yow þryuandely þur3 alle oþer þynge,
1081	Now acheued is my chaunce, I schal at your wylle
1082	Dowelle, and ellez do quat 3e demen.’
1083	Þenne sesed hym þe syre and set hym bysyde,
1084	Let þe ladiez be fette to lyke hem þe better.
1085	Þer watz seme solace by hemself stille;
1086	Þe lorde let for luf lotez so myry,
1087	As wy3 þat wolde of his wyte, ne wyst quat he my3t.
1088	Þenne he carped to þe kny3t, criande loude,
1089	‘3e han demed to do þe dede þat I bidde;
1090	Wyl 3e halde þis hes here at þys onez?’
1091	‘3e, sir, for soþe,’ sayd þe segge trwe,
1092	‘Whyl I byde in yowre bor3e, be bayn to 3owre hest.’
1093	‘For 3e haf trauayled,’ quoþ þe tulk, ‘towen fro ferre,
1094	And syþen waked me wyth, 3e arn not wel waryst
1095	Nauþer of sostnaunce ne of slepe, soþly I knowe;
1096	3e schal lenge in your lofte, and ly3e in your ese
1097	To-morn quyle þe messequyle, and to mete wende
1098	When 3e wyl, wyth my wyf, þat wyth yow schal sitte
1099	And comfort yow with compayny, til I to cort torne;
1100	3e lende,
1101	And I schal erly ryse,
1102	On huntyng wyl I wende.’
1103	Gauayn grantez alle þyse,
1104	Hym heldande, as þe hende.
1105	‘3et firre,’ quoþ þe freke, ‘a forwarde we make:
1106	Quat-so-euer I wynne in þe wod hit worþez to yourez,
1107	And quat chek so 3e acheue chaunge me þerforne.
1108	Swete, swap we so, sware with trawþe,
1109	Queþer, leude, so lymp, lere oþer better.’
1110	‘Bi God,’ quoþ Gawayn þe gode, ‘I grant þertylle,
1111	And þat yow lyst for to layke, lef hit me þynkes.’
1112	‘Who bryngez vus þis beuerage, þis bargayn is maked’:
1113	So sayde þe lorde of þat lede; þay la3ed vchone,
1114	Þay dronken and daylyeden and dalten vnty3tel,
1115	Þise lordez and ladyez, quyle þat hem lyked;
1116	And syþen with Frenkysch fare and fele fayre lotez
1117	Þay stoden and stemed and stylly speken,
1118	Kysten ful comlyly and ka3ten her leue.
1119	With mony leude ful ly3t and lemande torches
1120	Vche burne to his bed watz bro3t at þe laste,
1121	ful softe.
1122	To bed 3et er þay 3ede,
1123	Recorded couenauntez ofte;
1124	Þe olde lorde of þat leude
1125	Cowþe wel halde layk alofte.
1126	Ful erly bifore þe day þe folk vprysen,
1127	Gestes þat go wolde hor gromez þay calden,
1128	And þay busken vp bilyue blonkkez to sadel,
1129	Tyffen her takles, trussen her males,
1130	Richen hem þe rychest, to ryde alle arayde,
1131	Lepen vp ly3tly, lachen her brydeles,
1132	Vche wy3e on his way þer hym wel lyked.
1133	Þe leue lorde of þe londe watz not þe last
1134	Arayed for þe rydyng, with renkkez ful mony;
1135	Ete a sop hastyly, when he hade herde masse,
1136	With bugle to bent-felde he buskez bylyue.
1137	By þat any dayly3t lemed vpon erþe
1138	He with his haþeles on hy3e horsses weren.
1139	Þenne þise cacheres þat couþe cowpled hor houndez,
1140	Vnclosed þe kenel dore and calde hem þeroute,
1141	Blwe bygly in buglez þre bare mote;
1142	Braches bayed þerfore and breme noyse maked;
1143	And þay chastysed and charred on chasyng þat went,
1144	A hundreth of hunteres, as I haf herde telle,
1145	of þe best.
1146	To trystors vewters 3od,
1147	Couples huntes of kest;
1148	Þer ros for blastez gode
1149	Gret rurd in þat forest.
1150	At þe fyrst quethe of þe quest quaked þe wylde;
1151	Der drof in þe dale, doted for drede,
1152	Hi3ed to þe hy3e, bot heterly þay were
1153	Restayed with þe stablye, þat stoutly ascryed.
1154	Þay let þe herttez haf þe gate, with þe hy3e hedes,
1155	Þe breme bukkez also with hor brode paumez;
1156	For þe fre lorde hade defende in fermysoun tyme
1157	Þat þer schulde no mon meue to þe male dere.
1158	Þe hindez were halden in with hay! and war!
1159	Þe does dryuen with gret dyn to þe depe sladez;
1160	Þer my3t mon se, as þay slypte, slentyng of arwes –
1161	At vche wende vnder wande wapped a flone –
1162	Þat bigly bote on þe broun with ful brode hedez.
1163	What! þay brayen, and bleden, bi bonkkez þay de3en,
1164	And ay rachches in a res radly hem fol3es,
1165	Hunterez wyth hy3e horne hasted hem after
1166	Wyth such a crakkande kry as klyffes haden brusten.
1167	What wylde so atwaped wy3es þat schotten
1168	Watz al toraced and rent at þe resayt,
1169	Bi þay were tened at þe hy3e and taysed to þe wattrez;
1170	Þe ledez were so lerned at þe lo3e trysteres,
1171	And þe grehoundez so grete, þat geten hem bylyue
1172	And hem tofylched, as fast as frekez my3t loke,
1173	þer-ry3t.
1174	Þe lorde for blys abloy
1175	Ful oft con launce and ly3t,
1176	And drof þat day wyth joy
1177	Thus to þe derk ny3t.
1178	Þus laykez þis lorde by lynde-wodez euez,
1179	And Gawayn þe god mon in gay bed lygez,
1180	Lurkkez quyl þe dayly3t lemed on þe wowes,
1181	Vnder couertour ful clere, cortyned aboute;
1182	And as in slomeryng he slode, sle3ly he herde
1183	A littel dyn at his dor, and dernly vpon;
1184	And he heuez vp his hed out of þe cloþes,
1185	A corner of þe cortyn he ca3t vp a lyttel,
1186	And waytez warly þiderwarde quat hit be my3t.
1187	Hit watz þe ladi, loflyest to beholde,
1188	Þat dro3 þe dor after hir ful dernly and stylle,
1189	And bo3ed towarde þe bed; and þe burne schamed,
1190	And layde hym doun lystyly, and let as he slepte;
1191	And ho stepped stilly and stel to his bedde,
1192	Kest vp þe cortyn and creped withinne,
1193	And set hir ful softly on þe bed-syde,
1194	And lenged þere selly longe to loke quen he wakened.
1195	Þe lede lay lurked a ful longe quyle,
1196	Compast in his concience to quat þat cace my3t
1197	Meue oþer amount – to meruayle hym þo3t,
1198	Bot 3et he sayde in hymself, ‘More semly hit were
1199	To aspye wyth my spelle in space quat ho wolde.’
1200	Þen he wakenede, and wroth, and to hir warde torned,
1201	And vnlouked his y3e-lyddez, and let as hym wondered,
1202	And sayned hym, as bi his sa3e þe sauer to worthe,
1203	with hande.
1204	Wyth chynne and cheke ful swete,
1205	Boþe quit and red in blande,
1206	Ful lufly con ho lete
1207	Wyth lyppez smal la3ande.
1208	‘God moroun, Sir Gawayn,’ sayde þat gay lady,
1209	‘3e ar a sleper vnsly3e, þat mon may slyde hider;
1210	Now ar 3e tan as-tyt! Bot true vus may schape,
1211	I schal bynde yow in your bedde, þat be 3e trayst’:
1212	Al la3ande þe lady lanced þo bourdez.
1213	‘Goud moroun, gay,’ quoþ Gawayn þe blyþe,
1214	‘Me schal worþe at your wille, and þat me wel lykez,
1215	For I 3elde me 3ederly, and 3e3e after grace,
1216	And þat is þe best, be my dome, for me byhouez nede’:
1217	And þus he bourded a3ayn with mony a blyþe la3ter.
1218	‘Bot wolde 3e, lady louely, þen leue me grante,
1219	And deprece your prysoun, and pray hym to ryse,
1220	I wolde bo3e of þis bed, and busk me better;
1221	I schulde keuer þe more comfort to karp yow wyth.’
1222	‘Nay for soþe, beau sir,’ sayd þat swete,
