470		B	1	21	-	"Dere dame, to day demay yow neuer;
471			1	21	-	Wel by-commes such craft vpon cristmasse,
472			1	21	-	Laykyng of enterlude3, to la3e & to syng.
473			1	21	-	Among þise, kynde caroles of kny3te3 & ladye3;
474		C	1	21	-	Neuer-þe-lece to my mete I may me wel dres,
475			1	21	-	For I haf sen a selly, I may not for-sake."
476			1	21	-	He glent vpon sir Gawen, & gaynly he sayde,
477		D	1	21	-	"Now sir, heng vp þyn ax, þat hat3 in-nogh hewen."
478	97b		1	21	-	& hit wat3 don abof þe dece, on doser to henge,
479			1	21	-	Þer alle men for meruayl my3t on hit loke,
480			1	21	-	& bi trwe tytel þer-of to telle þe wonder.
481		E	1	21	-	Þenne þay bo3ed to a borde þise burnes to-geder,
482			1	21	-	Þe kyng & þe gode kny3t, & kene men hem serued
483			1	21	-	Of alle dayntye3 double, as derrest my3t falle,
484			1	21	-	Wyth alle maner of mete & mynstralcie boþe;
485			1	21	-	Wyth wele walt þay þat day, til worþed an ende,
486			1	21	b	in londe.
487		F	1	21	w	Now þenk wel, sir Gawan,
488			1	21	w	For woþe þat þou ne wonde,
489			1	21	w	Þis auenture forto frayn,
490			1	21	w	Þat þou hat3 tan on honde.
491		A	2	1	-	This hanselle hat3 Arthur of auenturus on fyrst,
492			2	1	-	In 3onge 3er, for he 3erned 3elpyng to here,
493			2	1	-	Tha3 hym worde3 were wane, when þay to sete wenten;
494			2	1	-	Now ar þay stoken of sturne werk staf-ful her hond.
495			2	1	-	Gawan wat3 glad to be-gynne þose gomne3 in halle,
496			2	1	-	Bot þa3 þe ende be heuy, haf 3e no wonder;
497			2	1	-	For þa3 men ben mery in mynde, quen þay han mayn drynk,
498		B	2	1	-	A 3ere 3ernes ful 3erne, & 3elde3 neuer lyke,
499			2	1	-	Þe forme to þe fynisment folde3 ful selden.
500			2	1	-	For-þi þis 3ol ouer-3ede, & þe 3ere after,
501			2	1	-	& vche sesoun serlepes sued after oþer;
502		C	2	1	-	After crysten-masse com þe crabbed lentoun,
503			2	1	-	Þat frayste3 flesch wyth þe fysche & fode more symple
504			2	1	-	Bot þenne þe weder of þe worlde wyth wynter hit þrepe3,
505		D	2	1	-	Colde clenge3 adoun, cloude3 vp-lyften,
506			2	1	-	Schyre schede3 þe rayn in schowre3 ful warme,
507			2	1	-	Falle3 vpon fayre flat, flowre3 þere schewen,
508		E	2	1	-	Boþe grounde3 & þe greue3 grene ar her wede3,
509		F	2	1	-	Brydde3 busken to bylde, & bremlych syngen,
510		G	2	1	-	For solace of þe softe somer þat sues þer after,
511			2	1	b	bi bonk;
512		H	2	1	w	& blossume3 bolne to blowe,
513			2	1	w	Bi rawe3 rych & ronk,
514		I	2	1	w	Þen note3 noble in-no3e,
515	98		2	1	w	Ar herde in wod so wlonk.
516		A	2	2	-	After þe sesoun of somer wyth þe soft wynde3,
517			2	2	-	Quen 3eferus syfle3 hym-self on sede3 & erbe3,
518		B	2	2	-	Wela-wynne is þe wort þat woxes þer-oute.
519			2	2	-	When þe donkande dewe drope3 of þe leue3,
520			2	2	-	To bide a blysful blusch of þe bry3t sunne.
521		C	2	2	-	Bot þen hy3es heruest, & hardenes hym sone.
522			2	2	-	Warne3 hym for þe wynter to wax ful rype;
523		D	2	2	-	He dryues wyth dro3t þe dust for to ryse.
524			2	2	-	Fro þe face of þe folde to fly3e ful hy3e;
525			2	2	-	Wroþe wynde of þe welkyn wrastele3 with þe sunne,
526		E	2	2	-	Þe leue3 lancen fro þe lynde, & ly3ten on þe grounde,
527		F	2	2	-	& al grayes þe gres, þat grene wat3 ere;
528			2	2	-	Þenne al rype3 & rote3 þat ros vpon fyrst,
529			2	2	-	& þus 3irne3 þe 3ere in 3isterdaye3 mony,
530		G	2	2	-	& wynter wynde3 a3ayn, as þe worlde aske3
531			2	2	b	no sage.
532			2	2	w	Til me3el-mas mone,
533			2	2	w	Wat3 cumen wyth wynter wage;
534		H	2	2	w	Þen þenkke3 Gawan ful sone,
535			2	2	w	Of his anious uyage.
536		A	2	3	-	3et quyl al-hal-day with Arþer he lenges,
537			2	3	-	& he made a fare on þat fest, for þe freke3 sake,
538			2	3	-	With much reuel & ryche of þe rounde table;
539			2	3	-	Kny3te3 ful cortays & comlych ladies,
540			2	3	-	Al for luf of þat lede in longynge þay were,
541			2	3	-	Bot neuer-þe-lece ne þe later þay neuened bot merþe,
542			2	3	-	Mony ioyle3 for þat ientyle iape3 þer maden.
543		B	2	3	-	For aftter mete, with mournyng he mele3 to his eme,
544			2	3	-	& speke3 of his passage, & pertly he sayde,
545		C	2	3	-	"Now, lege lorde of my lyf, leue I yow ask;
546			2	3	-	e knowe þe cost of þis cace, kepe I no more
547			2	3	-	To telle yow tene3 þer-of neuer bot trifel;
548		D	2	3	-	Bot I am boun to þe bur barely to morne,
549			2	3	-	To sech þe gome of þe grene, as god wyl me wysse."
550			2	3	-	Þenne þe best of þe bur3 bo3ed to-geder,
551			2	3	-	Aywan, & Errik, & oþer ful mony,
552	98b		2	3	-	Sir Doddinaual de Sauage, þe duk of Clarence,
553			2	3	-	Launcelot, & Lyonel, & Lucan þe gode,
554			2	3	-	Sir Boos, & sir Byduer, big men boþe,
555		E	2	3	-	& mony oþer menskful, with Mador de la Port.
556			2	3	-	Alle þis compayny of court com þe kyng nerre,
557			2	3	-	For to counseyl þe kny3t, with care at her hert;
558		F	2	3	-	Þere wat3 much derue[1] doel driuen in þe sale,
559			2	3	-	Þat so worthe as Wawan schulde wende on þat ernde,
560			2	3	-	To dry3e a delful dynt, & dele no more
561			2	3	b	wyth bronde.
562			2	3	w	Þe kny3t mad ay god chere,
563			2	3	w	& sayde, "quat schuld I wonde,
564		G	2	3	w	Of destines derf & dere,
565			2	3	w	What may mon do bot fonde?"
566		A	2	4	-	He dowelle3 þer al þat day, and dresse3 on þe morn,
567			2	4	-	Aske3 erly hys arme3, & alle were þay bro3t
568		B	2	4	-	Fyrst a tule tapit, ty3t ouer þe flet,
569			2	4	-	& miche wat3 þe gyld gere þat glent þer alofte;
570		C	2	4	-	Þe stif mon steppe3 þeron, & þe stel hondole3,
571		D	2	4	-	Dubbed in a dublet of a dere tars,
572			2	4	-	& syþen a crafty capados, closed aloft,
573			2	4	-	Þat wyth a bry3t blaunner was bounden with-inne;
574		E	2	4	-	Þenne set þay þe sabatoun3 vpon þe segge fote3,
575			2	4	-	His lege3 lapped in stel with luflych greue3,
576			2	4	-	With polayne3 piched þer-to, policed ful clene,
577			2	4	-	Aboute his kne3 knaged wyth knote3 of golde;
578		F	2	4	-	Queme quyssewes þen, þat coyntlych closed
579			2	4	-	His thik þrawen þy3e3 with þwonges to-tachched;
580		G	2	4	-	& syþen þe brawden bryne of bry3t stel rynge3,
581			2	4	-	Vmbe-weued þat wy3, vpon wlonk stuffe;
582		H	2	4	-	& wel bornyst brace vpon his boþe armes,
583			2	4	-	With gode cowters & gay, & gloue3 of plate,
584			2	4	-	& alle þe godlych gere þat hym gayn schulde
585			2	4	b	Þat tyde;
586		I	2	4	w	Wyth ryche cote armure,
587		J	2	4	w	His gold spore3 spend with pryde,
588		K	2	4	w	Gurde wyth a bront ful sure,
589			2	4	w	With silk sayn vmbe his syde.
590	99a	A	2	5	-	When he wat3 hasped in armes, his harnays wat3 ryche,
591			2	5	-	Þe lest lachet ou[þ]er loupe lemed of golde;
592			2	5	-	So harnayst as he wat3 he herkne3 his masse,
593			2	5	-	Offred & honoured at þe he3e auter;
594		B	2	5	-	Syþen he come3 to þe kyng & to his cort fere3,
595			2	5	-	Lache3 lufly his leue at lorde3 & ladye3;
596			2	5	-	& þay hym kyst & conueyed, bikende hym to kryst.
597		C	2	5	-	Bi þat wat3 Gryngolet grayth, & gurde with a sadel,
598			2	5	-	Þat glemed ful gayly with mony golde frenges,
599			2	5	-	Ay quere naylet ful nwe for þat note ryched;
600			2	5	-	Þe brydel barred aboute, with bry3t golde bounden;
601		D	2	5	-	Þe apparayl of þe payttrure, & of þe proude skyrte3,
602			2	5	-	Þe cropore, & þe couertor, acorded wyth þe arsoune3;
603			2	5	-	& al wat3 rayled on red ryche golde nayle3,
604			2	5	-	Þat al glytered & glent as glem of þe sunne.
605		E	2	5	-	Þenne hentes he þe holme, & hastily hit kysses,
606			2	5	-	Þat wat3 stapled stifly, & stoffed wyth-inne:
607			2	5	-	Hit wat3 hy3e on his hede, hasped bihynde,
608		F	2	5	-	Wyth a ly3tli vrysoun ouer þe auentayle,
609		G	2	5	-	Enbrawden & bounden wyth þe best gemme3,
610			2	5	-	On brode sylkyn borde, & brydde3 on seme3,
611			2	5	-	As papiaye3 paynted pernyng bitwene,
612			2	5	-	Tortors & trulofe3 entayled so þyk,
613			2	5	-	As mony burde þer aboute had ben seuen wynter
614			2	5	b	in toune;
615		H	2	5	w	Þe cercle wat3 more o prys,
616			2	5	w	Þat vmbe-clypped hys croun,
617			2	5	w	Of diamaunte3 a deuys,
618			2	5	w	Þat boþe were bry3t & broun.
619		A	2	6	-	Then þay schewed hym þe schelde, þat was of schyr goule3,
620			2	6	-	Wyth þe pentangel de-paynt of pure golde hwe3;
621			2	6	-	He brayde3 hit by þe baude-ryk, aboute þe hals kestes,
622			2	6	-	Þat bisemed þe segge semlyly fayre.
623		B	2	6	-	& quy þe pentangel apende3 to þat prynce noble,
624			2	6	-	I am in tent yow to telle, þof tary hyt me schulde;
625			2	6	-	Hit is a syngne þat Salamon set sum-quyle,
626			2	6	-	In bytoknyng of trawþe, bi tytle þat hit habbe3,
627	99b		2	6	-	For hit is a figure þat halde3 fyue poynte3,
628			2	6	-	& vche lyne vmbe-lappe3 & louke3 in oþer,
629		C	2	6	-	& ay quere hit is endele3,[1] & Englych hit callen
630			2	6	-	Ouer-al, as I here, þe endeles knot.
631			2	6	-	For-þy hit acorde3 to þis kny3t, & to his cler arme3,
632			2	6	-	For ay faythful in fyue & sere fyue syþe3,
633		D	2	6	-	Gawan wat3 for gode knawen, & as golde pured,
634			2	6	-	Voyded of vche vylany, wyth vertue3[2] ennourned
635			2	6	b	in mote;
636			2	6	w	For-þy þe pen-tangel nwe
637			2	6	w	He ber in schelde & cote,
638		E	2	6	w	As tulk of tale most trwe,
639			2	6	w	& gentylest kny3t of lote.
640		A	2	7	-	Fyrst he wat3 funden fautle3 in his fyue wytte3,
641			2	7	-	& efte fayled neuer þe freke in his fyue fyngres,
642		B	2	7	-	& alle his afyaunce vpon folde wat3 in þe fyue wounde3
643			2	7	-	Þat Cryst ka3t on þe croys, as þe crede telle3;
644			2	7	-	& quere-so-euer þys mon in melly wat3 stad,
645			2	7	-	His þro þo3t wat3 in þat, þur3 alle oþer þynge3,
646			2	7	-	Þat alle his forsnes he fong at þe fyue ioye3,
647			2	7	-	Þat þe hende heuen quene had of hir chylde;
648			2	7	-	At þis cause þe kny3t comlyche hade
649		C	2	7	-	In þe more half of his schelde hir ymage depaynted,
650			2	7	-	Þat quen he blusched þerto, his belde neuer payred.
651			2	7	-	Þe fyrst[1] fyue þat I finde þat þe frek vsed,
652			2	7	-	Wat3 fraunchyse, & fela3schyp for-be[2] al þyng;
653		D	2	7	-	His clannes & his cortaysye croked were neuer,
654			2	7	-	& pite, þat passe3 alle poynte3, þyse pure fyue
655			2	7	-	Were harder happed on þat haþel þen on any oþer.
656			2	7	-	Now alle þese fyue syþe3, forsoþe, were fetled on þis kny3t,
657			2	7	-	& vchone halched in oþer, þat non ende hade,
658			2	7	-	& fyched vpon fyue poynte3, þat fayld neuer,
659			2	7	-	Ne samned neuer in no syde, ne sundred nouþ[er],
660			2	7	-	With-outen ende at any noke [a]i quere fynde,
661			2	7	-	Where-euer þe gomen bygan, or glod to an ende.
662		E	2	7	-	Þer-fore on his schene schelde schapen wat3 þe knot,
663			2	7	-	Þus alle wyth red golde vpon rede gowle3,
664	100		2	7	-	Þat is þe pure pentaungel wyth þe peple called,
665			2	7	b	with lore.
666			2	7	w	Now grayþed is Gawan gay,
667		F	2	7	w	& la3t his launce ry3t þore,
668			2	7	w	& gef hem alle goud day,
669			2	7	w	He wende for euer more.
670		A	2	8	-	He sperred þe sted with þe spure3, & sprong on his way,
671			2	8	-	So stif þat þe ston fyr stroke out þer-after;
672		B	2	8	-	Al þat se3 þat semly syked in hert,
673			2	8	-	& sayde soþly al same segges til oþer,
674			2	8	-	Carande for þat comly, "bi Kryst, hit is scaþe,
675			2	8	-	Þat þou, leude, schal be lost, þat art of lyf noble!
676		C	2	8	-	To fynde hys fere vpon folde, in fayth is not eþe;
677			2	8	-	Warloker to haf wro3t had more wyt bene,
678			2	8	-	& haf dy3t 3onder dere a duk to haue worþed;
679		D	2	8	-	A lowande leder of lede3 in londe hym wel seme3,
680			2	8	-	& so had better haf ben þen britned to no3t,
681		E	2	8	-	Hadet wyth an aluisch mon, for angarde3 pryde.
682			2	8	-	Who knew euer any kyng such counsel to take,
683			2	8	-	As kny3te3 in caueloun3 on cryst-masse gomne3!"
684		F	2	8	-	Wel much wat3 þe warme water þat waltered of y3en,
685			2	8	-	When þat semly syre so3t fro þo wone3
686			2	8	b	þat[1] daye;
687			2	8	w	He made non abode,
688			2	8	w	Bot wy3tly went hys way,
689		G	2	8	w	Mony wylsum way he rode,
690			2	8	w	Þe bok as I herde say.
691		A	2	9	-	Now ride3 þis renk þur3 þe ryalme of Logres,
692			2	9	-	Sir Gauan on Gode3 halue, þa3 hym no gomen þo3t;
693			2	9	-	Oft, leudle3 alone, he lenge3 on ny3te3,
694			2	9	-	Þer he fonde no3t hym byfore þe fare þat he lyked;
695		B	2	9	-	Hade he no fere bot his fole, bi frythe3 & doune3,
696			2	9	-	Ne no gome bot God, bi gate wyth to karp,
697		C	2	9	-	Til þat he ne3ed ful noghe[1] in to þe Norþe Wale3;
698			2	9	-	Alle þe iles of Anglesay on lyft half he halde3,
699			2	9	-	& fare3 ouer þe forde3 by þe for-londe3,
700		D	2	9	-	Ouer at þe Holy-Hede, til he hade eft bonk
701			2	9	-	In þe wyldrenesse of Wyrale; wonde þer bot lyte
702	100b	E	2	9	-	Þat auþer God oþer gome wyth goud hert louied.
703			2	9	-	& ay he frayned, as he ferde, at freke3 þat he met,
704		F	2	9	-	If þay hade herde any karp of a kny3t grene,
705			2	9	-	In any grounde þer-aboute, of þe grene chapel;[2]
706			2	9	-	& al nykked hym wyth nay, þat neuer in her lyue
707		G	2	9	-	Þay se3e neuer no segge þat wat3 of suche hwe3
708			2	9	b	of grene.
709			2	9	w	Þe kny3t tok gates straunge,
710			2	9	w	In mony a bonk vnbene,
711		H	2	9	w	His cher ful oft con chaunge,
712			2	9	-	Þat chapel er he my3t sene.
713		A	2	10	-	Mony klyf he ouer-clambe in contraye3 straunge,
714			2	10	-	Fer floten fro his frende3 fremedly he ryde3;
715		B	2	10	-	At vche warþe oþer water þer þe wy3e passed,
716			2	10	-	He fonde a foo hym byfore, bot ferly hit were,
717			2	10	-	& þat so foule & so felle, þat fe3t hym by-hode;
718		C	2	10	-	So mony meruayl hi mount þer þe mon fynde3,
719			2	10	-	Hit were to tore for to telle of þe tenþe dole.
720		D	2	10	-	Sumwhyle wyth worme3 he werre3, & with wolues als,
721			2	10	-	Sumwhyle wyth wodwos, þat woned in þe knarre3,
722		E	2	10	-	Boþe wyth bulle3 & bere3, & bore3 oþer-quyle,
723			2	10	-	& etayne3, þat hym a-nelede, of þe he3e felle;
724		F	2	10	-	Nade he ben du3ty & dry3e, & dry3tyn had serued,
725			2	10	-	Douteles he hade ben ded, & dreped ful ofte.
726		G	2	10	-	For werre wrathed hym not so much, þat wynter was wors,
727			2	10	-	When þe colde cler water fro þe cloude3 schadden,
728			2	10	-	& fres er hit falle my3t to þe fale erþe;
729			2	10	-	Ner slayn wyth þe slete he sleped in his yrnes,
730			2	10	-	Mo ny3te3 þen in-noghe in naked rokke3,
731			2	10	-	Þer as claterande fro þe crest þe colde borne renne3,
732			2	10	-	& henged he3e ouer his hede in hard ÿsse-ikkles.
733		H	2	10	-	Þus in peryl, & payne, & plytes ful harde,
734			2	10	-	Bi contray carye3 þis kny3t, tyl kryst-masse euen,
735			2	10	b	al one;
736			2	10	w	Þe kny3t wel þat tyde,
737		I	2	10	w	To Mary made his mone.
738			2	10	w	Þat ho hym red to ryde,
739	101		2	10	w	& wysse hym to sum wone.
740		A	2	11	-	Bi a mounte on þe morne meryly he rydes,
741			2	11	-	Into a forest ful dep, þat ferly wat3 wylde,
742			2	11	-	Hi3e hille3 on vche a halue, & holt wode3 vnder,
743		B	2	11	-	Of hore oke3 fill hoge a hundreth to-geder;
744			2	11	-	Þe hasel & þe ha3-þorne were harled al samen,
745			2	11	-	With ro3e raged mosse rayled ay-where,
746		C	2	11	-	With mony brydde3 vnblyþe vpon bare twyges,
747			2	11	-	Þat pitosly þer piped for pyne of þe colde.
748			2	11	-	Þe gome vpon Gryngolet glyde3 hem vnder,
749		D	2	11	-	Þur3 mony misy & myre, mon al hym one,
750			2	11	-	Carande for his costes, lest he ne keuer schulde,
751			2	11	-	To se þe seruy[1] of þat syre, þat on þat self ny3t
752			2	11	-	Of a burde wat3 borne, oure baret to quelle;
753		E	2	11	-	& þerfore sykyng he sayde, "I be-seche þe, lorde,
754			2	11	-	& Mary, þat is myldest moder so dere.
755			2	11	-	Of sum herber, þer he3ly I my3t here masse.
756			2	11	-	Ande þy matyne3 to-morne, mekely I ask,
757			2	11	-	& þer-to prestly I pray my pater & aue,
758			2	11	b	& crede."
759			2	11	w	He rode in his prayere,
760			2	11	w	& cryed for his mysdede,
761		F	2	11	w	He sayned hym in syþes sere,
762			2	11	w	& sayde "cros Kryst me spede!"
763		A	2	12	-	Nade he sayned hym-self, segge, bot þrye,
764			2	12	-	Er he wat3 war in þe wod of a won in a mote.
765		B	2	12	-	Abof a launde, on a lawe, loken vnder bo3e3,
766			2	12	-	Of mony borelych bole, aboute bi þe diches;
767		C	2	12	-	A castel þe comlokest þat euer kny3t a3te,
768			2	12	-	Pyched on a prayere, a park al aboute,
769			2	12	-	With a pyked palays, pyned ful þik,
770			2	12	-	Þat vmbe-te3e mony tre mo þen two myle.
771			2	12	-	Þat holde on þat on syde þe haþel auysed,
772		D	2	12	-	As hit schemered & schon þur3 þe schyre oke3;
773			2	12	-	Þenne hat3 he hendly of his helme, & he3ly he þonke3
774			2	12	-	Iesus & say[nt] Gilyan, þat gentyle ar boþe,
775	101b		2	12	-	Þat cortaysly hade hym kydde, & his cry herkened.
776			2	12	-	"Now bone hostel," coþe þe burne, "I be-seche yow 3ette!"
777			2	12	-	Þenne gedere3 he to Gryngolet with þe gilt hele3,
778		E	2	12	-	& he ful chauncely hat3 chosen to þe chef gate,
779			2	12	-	Þat bro3t bremly þe burne to þe bryge ende,
780			2	12	b	in haste;
781		F	2	12	w	Þe bryge wat3 breme vp-brayde,
782			2	12	w	Þe 3ate3 wer stoken faste,
783			2	12	w	Þe walle3 were wel arayed,
784			2	12	-	Hit dut no wynde3 blaste.
785		A	2	13	-	Þe burne bode on bonk, þat on blonk houed,
786			2	13	-	Of þe depe double dich þat drof to þe place,
787			2	13	-	Þe walle wod in þe water wonderly depe,
788		B	2	13	-	Ande eft a ful huge he3t hit haled vpon lofte,
789			2	13	-	Of harde hewen ston vp to þe table3,
790		C	2	13	-	Enbaned vnder þe abataylment, in þe best lawe;
791			2	13	-	& syþen garyte3 ful gaye gered bi-twene,
792			2	13	-	Wyth mony luflych loupe, þat louked ful clene;
793			2	13	-	A better barbican þat burne blusched vpon neuer;
794			2	13	-	& innermore he be-helde þat halle ful hy3e,
795		D	2	13	-	Towre telded bytwene trochet ful þik,
796			2	13	-	Fayre fylyole3 þat fy3ed, & ferlyly long,
797		E	2	13	-	With coruon coprounes, craftyly sle3e;
798			2	13	-	Chalk whyt chymnees þer ches he in-no3e,
799			2	13	-	Vpon bastel roue3, þat blenked ful quyte;
800			2	13	-	So mony pynakle payntet wat3 poudred ay quere,
801			2	13	-	Among þe castel carnele3, clambred so þik,
802			2	13	-	Þat pared out of papure purely hit semed.
803		F	2	13	-	Þe fre freke on þe fole hit fayr in-n[o]ghe þo3t,
804			2	13	-	If he my3t keuer to com þe cloyster wyth-inne,
805			2	13	-	To herber in þat hostel, whyl halyday lested
806			2	13	b	auinant;
807		G	2	13	w	He calde, & sone þer com
808			2	13	w	A porter pure plesaunt,
809			2	13	w	On þe wal his ernd he nome,
810			2	13	w	& haylsed þe kny3t erraunt.
811		A	2	14	-	"Gode sir," quod Gawan, "wolde3 þou go myn ernde,
812			2	14	-	To þe he3 lorde of þis hous, herber to craue?"
813	102		2	14	-	"3e, Peter," quod þe porter, "& purely I trowe,[1]
814		B	2	14	-	Þat 3e be, wy3e, welcum to won quyle yow lyke3."
815			2	14	-	Þen 3ede þat wy3e a3ayn awyþe,
816			2	14	-	& folke frely hym wyth, to fonge þe kny3t;
817		C	2	14	-	Þay let doun þe grete dra3t, & derely out 3eden,
818			2	14	-	& kneled doun on her knes vpon þe colde erþe,
819			2	14	-	To welcum þis ilk wy3, as worþy hom þo3t;
820		D	2	14	-	Þay 3olden hym þe brode 3ate, 3arked vp wyde,
821			2	14	-	& he hem raysed rekenly, & rod ouer þe brygge;
822			2	14	-	Sere segge3 hym sesed by sadel, quel[2] he ly3t,
823		E	2	14	-	& syþen stabeled his stede stif men in-no3e.
824		F	2	14	-	Kny3te3 & swyere3 comen doun þenne,
825			2	14	-	For to bryng þis burne[3] wyth blys in-to halle;
826		G	2	14	-	Quen he hef vp his helme, þer hi3ed in-noghe
827			2	14	-	For to hent hit at his honde, þe hende to seruen,
828			2	14	-	His bronde & his blasoun boþe þay token.
829			2	14	-	Þen haylsed he ful hendly þo haþele3 vch one,
830			2	14	-	& mony proud mon þer presed, þat prynce to honour;
831			2	14	-	Alle hasped in his he3 wede to halle þay hym wonnen,
832			2	14	-	Þer fayre fyre vpon flet fersly brenned.
833		H	2	14	-	Þenne þe lorde of þe lede loute3 fro his chambre,
834			2	14	-	For to mete wyth menske þe mon on þe flor;
835			2	14	-	He sayde, "3e ar welcum to welde as yow lyke3,
836			2	14	-	Þat here is, al is yowre awen, to haue at yowre wylle
837			2	14	b	& welde."
838			2	14	w	"Graunt mercy," quod Gawayn,
839			2	14	w	"Þer Kryst hit yow for-3elde,"
840		I	2	14	w	As freke3 þat semed fayn,
841			2	14	w	Ayþer oþer in arme3 con felde.
842		A	2	15	-	Gawayn gly3t on þe gome þat godly hym gret,
843		B	2	15	-	& þu3t hit a bolde burne þat þe bur3 a3te,
844			2	15	-	A hoge haþel for þe none3, & of hyghe elde;[1]
845		C	2	15	-	Brode bry3t wat3 his berde, & al beuer hwed,
846			2	15	-	Sturne stif on þe stryþþe on stal-worth schonke3,
847		D	2	15	-	Felle face as þe fyre, & fre of hys speche;
848			2	15	-	& wel hym semed for soþe, as þe segge þu3t,
849			2	15	-	To lede a lortschyp in lee of leude3 ful gode.
850	102b	E	2	15	-	Þe lorde hym charred to a chambre, & chefly cumaunde3[2]
851			2	15	-	To delyuer hym a leude, hym lo3ly to serue;
852			2	15	-	& þere were boun at his bode burne3 in-no3e,
853		F	2	15	-	Þat bro3t hym to a bry3t boure, þer beddyng wat3 noble,
854			2	15	-	Of cortynes of clene sylk, wyth cler golde hemme3,
855		G	2	15	-	& couertore3 ful curious, with comlych pane3,
856			2	15	-	Of bry3t blaunnier a-boue enbrawded bisyde3,
857			2	15	-	Rudele3 rennande on rope3, red golde rynge3,
858		H	2	15	-	Tapyte3 ty3t to þe wo3e, of tuly & tars,
859			2	15	-	& vnder fete, on þe flet, of fol3ande sute.
860		I	2	15	-	Þer he wat3 dispoyled, wyth speche3 of myerþe,
861			2	15	-	Þe burn of his bruny, & of his bry3t wede3;
862		J	2	15	-	Ryche robes ful rad renkke3 hem[3] bro3ten,
863			2	15	-	For to charge, & to chaunge, & chose of þe best.
864			2	15	-	Sone as he on hent, & happed þer-inne,
865			2	15	-	Þat sete on hym[4] semly, wyth saylande skyrte3,
866		K	2	15	-	Þe ver by his uisage verayly hit semed
867			2	15	-	Wel ne3 to vche haþel alle on hwes,
868			2	15	-	Lowande & lufly, alle his lymme3 vnder,
869		L	2	15	-	Þat a comloker kny3t neuer Kryst made,
870			2	15	b	hem þo3t;
871			2	15	w	Wheþen in worlde he were,
872			2	15	w	Hit semed as he my3t
873			2	15	w	Be prynce with-outen pere,
874			2	15	w	In felde þer felle men fy3t.
875		A	2	16	-	A cheyer by-fore þe chemné, þer charcole brenned,
876			2	16	-	Wat3 grayþed for sir Gawan, grayþely with cloþe3,
877			2	16	-	Whyssynes vpon queldepoyntes, þa[t] koynt wer boþe;
878		B	2	16	-	& þenne a mere mantyle wat3 on þat mon cast,
879			2	16	-	Of a broun bleeaunt, enbrauded ful ryche,
880			2	16	-	& fayre furred wyth-inne with felle3 of þe best,
881			2	16	-	Alle of ermyn in erde, his hode of þe same;
882			2	16	-	& he sete in þat settel semlych ryche,
883			2	16	-	& achaufed hym chefly,[1] & þenne his cher mended.
884		C	2	16	-	Sone wat3 telded vp a tapit, on treste3 ful fayre,
885		D	2	16	-	Clad wyth a clene cloþe, þat cler quyt schewed,
886			2	16	-	Sanap, & salure, & syluer-in spone3;
887	103		2	16	-	Þe wy3e wesche at his wylle, & went to his mete
888			2	16	-	Segge3 hym serued semly in-no3e,
889		E	2	16	-	Wyth sere sewes & sete,[2] sesounde of þe best,
890			2	16	-	Double felde, as hit falle3, & fele kyn fische3;
891		F	2	16	-	Summe baken in bred, summe brad on þe glede3,
892		G	2	16	-	Summe soþen, summe in sewe, sauered with spyces,
893			2	16	-	& ay sawes[3] so sle3e3, þat þe segge lyked.
894			2	16	-	Þe freke calde hit a fest ful frely & ofte,
895		H	2	16	-	Ful hendely, quen alle þe haþeles re-hayted hym at one3
896			2	16	b	as hende;
897			2	16	w	"Þis penaunce now 3e take,
898			2	16	w	& eft hit schal amende;"
899		I	2	16	w	Þat mon much merþe con make.
900			2	16	-	For wyn in his hed þat wende.
901		A	2	17	-	Þenne wat3 spyed & spured vpon spare wyse.
902			2	17	-	Bi preue poynte3 of þat prynce, put to hym-seluen,
903			2	17	-	Þat he be-knew cortaysly of þe court þat he were,
904		B	2	17	-	Þat aþel Arthure þe hende halde3 hym one,
905			2	17	-	Þat is þe ryche ryal kyng of þe rounde table;
906			2	17	-	& hit wat3 Wawen hym-self þat in þat won sytte3,
907			2	17	-	Comen to þat krystmasse, as case hym þen lymped.
908		C	2	17	-	When þe lorde hade lerned þat he þe leude hade,
909			2	17	-	Loude la3ed he þerat, so lef hit hym þo3t,
910		D	2	17	-	& alle þe men in þat mote maden much joye,
911			2	17	-	To apere in his presense prestly þat tyme,
912			2	17	-	Þat alle prys, & prowes, & pured þewes
913			2	17	-	Apendes to hys persoun, & praysed is euer,
914			2	17	-	By-fore alle men vpon molde, his mensk is þe most.
915		E	2	17	-	Vch segge ful softly sayde to his fere,
916		F	2	17	-	"Now schal we semlych se sle3te3 of þewe3,
917			2	17	-	& þe teccheles termes of talkyng noble,
918			2	17	-	Wich spede is in speche, vnspurd may we lerne,
919		G	2	17	-	Syn we haf fonged þat fyne fader of nurture;
920			2	17	-	God hat3 geuen vus his grace godly for soþe,
921			2	17	-	Þat such a gest as Gawan graunte3 vus to haue,
922			2	17	-	When burne3 blyþe of his burþe schal sitte
923			2	17	b	& synge.
924			2	17	w	In menyng of manere3 mere,
925	103b		2	17	w	Þis burne now schal vus bryng,
926		H	2	17	w	I hope þat may hym here,
927			2	17	w	Schal lerne of luf-talkyng."
928		A	2	18	-	Bi þat þe diner wat3 done, & þe dere vp,
929			2	18	-	Hit wat3 ne3 at þe niy3t ne3ed þe tyme;
930			2	18	-	Chaplayne3[1] to þe chapeles chosen þe gate,
931			2	18	-	Rungen ful rychely, ry3t as þay schulden,
